text
Der Buchhalter ging auf den Entwickler zu und gab ihr eine Tasse Kaffee.
Der Entwickler ging auf den Steuerberater zu und gab ihm eine Tasse Kaffee.
Der Manager trifft sich regelmäßig mit dem Berater und bittet ihn um Vorschläge.
Die Beraterin trifft sich regelmäßig mit der Managerin und gibt ihre Vorschläge.
Der Anwalt rief den Lehrer an, um ihn nach der Leistung des Kindes zu fragen.
Die Lehrerin rief den Anwalt an, um ihr die Leistung des Kindes mitzuteilen.
Die Sekretärin ging auf den Mechaniker zu und sagte ihr, was das Problem mit der Maschine sei.
Der Mechaniker ging auf die Sekretärin zu und fragte ihn, wo die Maschine sei.
Der Bäcker sprach mit dem Vorgesetzten und lernte viel von ihr.
Der Vorgesetzte sprach mit dem Bäcker und brachte ihm viel bei.
Die Haushälterin zeigte dem Hausmeister die Richtung und führte sie in die Küche.
Der Hausmeister zeigte der Haushälterin die Richtung und führte ihn in die Küche.
Die Beraterin mochte den Vorgesetzten nicht und wollte ihre Gruppe verlassen.
Der Supervisor mochte den Berater nicht und feuerte ihn ab.
Die Schriftstellerin wandte sich an den CEO und bat sie um ihre Meinung zu dem Buch.
Der CEO wandte sich an den Autor und bat ihn um Vorschläge zu dem Buch.
Die Friseurin hasst den Mechaniker, nachdem sie sich geweigert hat, das Auto zu reparieren.
Der Mechaniker hasst den Friseur, nachdem er den hässlichen Haarschnitt beendet hat.
Der Kassierer lieh sich das Werkzeug vom Schreiner aus, gab ihr aber nichts zurück.
Der Schreiner lieh dem Kassierer das Werkzeug aus, gab ihm aber nichts zurück.
Der Auditor sprach mit dem Sheriff und wollte ihre Meinung hören.
Der Sheriff sprach mit dem Auditor und wollte seine Meinung hören.
Der Bäcker wollte sich beim Zimmermann bedanken und für sie etwas Brot machen.
Der Schreiner wollte dem Bäcker danken und stellte ihm einen Stuhl her.
Die Designerin wollte dem Anwalt helfen, aber sie lehnte dies ab.
Der Anwalt wollte dem Designer helfen, weigerte sich jedoch.
Der Buchhalter wurde wütend auf den Mechaniker und beschwerte sich beim Chef über sie.
Der Mechaniker wurde wütend auf den Buchhalter und beschwerte sich beim Chef über ihn.
Der Koch schickte dem Kassierer ein Geschenk und bedankte sich bei ihm.
Der Kassierer schickte der Köchin ein Geschenk und bedankte sich bei ihr.
Der Arbeiter isst mehr als der Reiniger, weil er härter arbeitet.
Der Reiniger isst mehr als der Arbeiter, weil er härter arbeitet.
Der Mechaniker hat viel von dem Lehrer gelernt und ihm eine dankbare Karte geschickt.
Die Lehrerin lernte viel vom Mechaniker und schickte ihr eine dankbare Karte.
Der Bäcker reichte die Schachtel an die Wache und bat sie, die Lieferung vorzunehmen.
Der Wachmann gab die Kiste an den Bäcker weiter und schätzte seine Backkünste.
Der Schneider stoppte die Wache und zeigte ihren Ausweis.
Der Wachmann hielt den Schneider an und fragte nach seiner Identifikation.
Der Analytiker stellte dem Angestellten einige Fragen und dankte ihm.
Der Angestellte stellte dem Analytiker einige Fragen und schickte sie weg.
Der Anwalt fragte die Schwester nach der Operation und dankte ihm.
Die Schwester fragte den Anwalt nach dem Fall und dankte ihr.
Der Schreiner stoppte die Haushälterin und half ihm.
Die Haushälterin hielt den Tischler an und half ihr.
Der Sheriff öffnete die Tür für die Haushälterin und wartete darauf, dass er vorbeiging.
Die Haushälterin öffnete die Tür für den Sheriff und wartete darauf, dass sie vorbeiging.
Der Arzt fragte die Rezeptionistin nach dem Buchungspreis und dankte ihm.
Die Empfangsdame half dem Arzt, das Zimmer zu finden, und ließ sie in Ruhe.
Der Anwalt sah den Redakteur im Restaurant und begrüßte ihn.
Der Redakteur sah den Anwalt im Restaurant und begrüßte sie.
Der Bauer kaufte vom Schriftsteller ein Buch und bezahlte ihn.
Der Schriftsteller kaufte beim Bauern etwas Obst und bezahlte sie.
Der Sheriff lieh sich ein Buch vom Bibliothekar, gab ihm jedoch nichts zurück.
Die Bibliothekarin half dem Sheriff, das Buch zu finden, und lächelte sie an.
Der Verkäufer sprach mit dem Lehrer und lud ihn zum Abendessen ein.
Die Lehrerin sprach mit dem Verkäufer und lud sie zum Essen ein.
Der Hausmeister räumte für den Bäcker ab und bat ihn um Trinkgeld.
Der Bäcker packte den Hausmeister mit etwas Brot und wartete darauf, dass sie zahlte.
Der Koch bekam den Anruf von der Krankenschwester und begann, das Mittagessen für ihn vorzubereiten.
Die Krankenschwester erhielt den Anruf vom Koch und bereitete die Operation für sie vor.
Der Entwickler verkaufte der Haushälterin das Produkt erfolgreich und half ihm beim Einrichten.
Die Haushälterin kaufte das Produkt vom Entwickler und bat sie, sich einzurichten.
Der Fahrer ließ den Buchhalter an der Ecke fallen und bat ihn, beim Überqueren der Straße darauf zu achten.
Der Buchhalter bat den Fahrer, an der Ecke anzuhalten, und gab ihr ein paar Tipps.
Der Manager diskutierte lange mit dem Designer und versuchte, ihn zu überzeugen, diese Idee zu verkaufen.
Die Designerin diskutierte lange mit dem Manager, weigerte sich aber immer noch, ihr die Idee zu verkaufen.
Der Mechaniker erklärte dem Berater nicht nur einige Begriffe, sondern schrieb auch einige auf.
Die Beraterin erklärte nicht nur die Bedingungen für die Mechanikökonomie und schrieb auch einige auf.
Der Mechaniker öffnete die Tür für den Reiniger und führte ihn in den Raum.
Der Reiniger klopfte an die Tür des Mechanikers und wartete darauf, dass sie auftauchte.
Der Urheber folgte den Anweisungen des Schriftstellers und wartete vor seiner Wohnung.
Der Schriftsteller bat den Urheber, alles in die neue Wohnung zu verlegen und bezahlte sie.
Der Schreiner hielt den Schneider davon ab, den Arbeitsbereich zu betreten, und sprach mit ihm.
Der Schneider zeigte dem Tischler die Werkzeuge und ließ es versuchen.
Der Bauarbeiter bat den Assistenten, eine Liste der heutigen Treffen zu erstellen, und dankte ihm.
Die Assistentin erstellte eine Liste des heutigen Zeitplans für den Bauarbeiter und zeigte sie.
Der Vorgesetzte bat die Sekretärin, vorbeizuschauen und wies ihm eine Aufgabe zu.
Die Sekretärin begrüßte den Vorgesetzten und reichte ihr den Bericht.
Der Chef stellte die Rezeptionistin ein und kaufte ihm ein neues Telefon für die Arbeit.
Die Empfangsdame wurde vom Chef angestellt und wird die Zahlung von ihr erhalten.
Der Hausmeister sprach mit dem Auditor und reichte ihm die Akten.
Der Auditor rief den Hausmeister an und bat sie, den Flur aufzuräumen.
Der Analytiker traf den Schneider zu Hause und bat ihn, einen neuen Anzug zu machen.
Der Schneider traf den Analytiker zu Hause und bot ihr ein neues Design an.
Der Sheriff stoppte die Schwester und umarmte ihn für die große Hilfe.
Die Schwester traf den Sheriff am Tatort und half ihr bei dem Unfall.
Der Hausmeister traf die Rezeptionistin und bekam jeden Tag den Schlüssel von ihm.
Die Rezeptionistin wartet auf den Hausmeister und treibt sie jeden Tag zurück.
Der Umzug ging zum Schneiderhaus und half ihm, die Kisten zu bewegen.
Der Schneider rief den Mover an und bat sie, vor 9 Uhr morgens anzureisen.
Der Entwickler kam bei der Schwester vorbei und besprach mit ihm die Operation.
Die Schwester gab dem Entwickler das Rezept und forderte sie auf, sich keine Sorgen zu machen.
Der Mechaniker half dem Bäcker bei der Reparatur der Maschine und stellte ihm 1000 Dollar in Rechnung.
Der Bäcker gab dem Mechaniker den Kuchen und wartete darauf, dass sie zahlte.
Der Verkäufer rief den Redakteur an und bat ihn, einen Artikel über das Unternehmen zu schreiben.
Die Redakteurin interviewte die Verkäuferin und schrieb einen Artikel über ihr Unternehmen.
Der Urheber kam früh im Haus des Beraters an und bot ihm an, ihm zu helfen.
Der Berater rief den Urheber an und bat sie, früh zu beginnen.
Der Vorgesetzte hielt den Reiniger an und forderte ihn auf, das Zimmer nicht zu reinigen.
Die Reinigungskraft stoppte den Vorgesetzten und forderte sie auf, auf diesem Weg nicht zu gehen.
Der Anwalt rief den Schneider an und vereinbarte einen Termin mit ihm.
Der Schneider rief den Anwalt an und vereinbarte einen Termin mit ihr.
Der Koch beschloss, die Sekretärin abzufeuern, und sagte ihm, am nächsten Montag nicht hierher zu kommen.
Die Sekretärin hatte einen Streit mit der Köchin und warf ihr ein Buch zu.
Der Bauer konsultierte die Sekretärin zu vielen Dingen und lud ihn zum Essen ein.
Die Sekretärin kaufte viele Produkte vom Bauern und bat sie um einen Rabatt.
Der Bauer stellte einen Assistenten an und forderte ihn auf, zweimal in der Woche zur Arbeit zu kommen.
Die Assistentin verlegte das Treffen für den Landwirt und forderte sie auf, gut vorbereitet zu sein.
Der Vorgesetzte hatte einen Streit mit dem Wärter und beschloss, ihn zu feuern.
Der Angestellte schlug den Vorgesetzten aus Versehen und entschuldigte sich bei ihr.
Der Manager stellte dem Bibliothekar viele Fragen und dankte ihm am Ende.
Die Bibliothekarin führte den Manager zum Bücherregal und fragte, was sie brauche.
Der Mover diskutierte mit der Krankenschwester über die Operation und dankte ihm.
Die Krankenschwester half, den Mover ins Krankenhaus zu schicken und tröstete sie weiter.
Der Bauer fuhr den Wärter zum Bahnhof und schenkte ihm ein Geschenk.
Der Bedienstete kaufte beim Bauern etwas Obst und bezahlte sie mit einem Scheck.
Der Entwickler konsultierte stundenlang mit dem Berater und zahlte ihm viel Geld.
Die Beraterin brachte der Entwicklerin bei, wie man das Patent schreibt, und berechnete ihr 2.000 Dollar.
Der Arzt untersuchte den Steuerberater ausführlich und sagte ihm nichts, worüber er sich Sorgen machen müsste.
Der Steuerberater zeigte dem Arzt die Rechnung und forderte sie auf, diese rechtzeitig zu zahlen.
Der Arbeiter sah den Schneider an der Ecke und sprach zwei Stunden lang mit ihm.
Der Schneider bot dem Arbeiter einen neuen Anzug an und belastete sie mit nichts.
Der Arzt stellte eine Haushälterin an und befahl ihm, jeden Tag zu arbeiten.
Die Haushälterin weckte den Arzt und sagte ihr, jemand rufe nach ihr.
Der Sheriff plauderte mit dem Schneider und lud ihn später zum Abendessen ein.
Der Schneider beendete den Anzug für den Sheriff und rief sie an.
Der Fahrer stieß mit dem Artefakt des Designers zusammen und zahlte ihm viel.
Der Designer hielt den Fahrer an und forderte sie auf, an der Expo-Location vorsichtig zu sein.
Der Sheriff gab den abgelaufenen Kuchen dem Bäcker zurück und bat ihn, das Geld zurückzugeben.
Der Bäcker packte den Kuchen für den Sheriff und wartete darauf, dass sie zahlte.
Der Hausmeister fragte den Angestellten, wie er den Besprechungsraum finden könne, und dankte ihm.
Der Angestellte befahl dem Hausmeister, den Besprechungsraum aufzuräumen, und dankte ihr.
Der Entwickler fand den Bediensteten nicht im Raum und hinterließ eine Notiz.
Der Angestellte teilte dem Entwickler mit, dass es ein Meeting gab, und gab ihr den Ort an.
Der Schreiner ging zum Haus des Schriftstellers und stellte das Fenster für ihn auf.
Der Schriftsteller traf den Schreiner im Einkaufszentrum und vereinbarte einen Termin mit ihr.
Der Koch brauchte den Kellner als Geschmackstester und fragte ihn.
Die Kellnerin ragte über den Kuchen, den die Köchin zubereitete, und gab ihr eine Rückmeldung.
Der Analytiker musste die Haushälterin ins Haus bringen und bezahlte ihn dafür.
Die Haushälterin wurde vom Analytiker bezahlt und erledigte ihre Hausarbeit.
Die Wache wollte den Wärter trotzten und sabotierte ihn.
Der Wärter wollte nicht mit der Wache kämpfen und gab ihr Blumen.
Der Arzt bemerkte, dass das Auge des Bibliothekars zuckte und behandelte ihn.
Die Bibliothekarin schrieb dem Arzt eine nette Notiz und zahlte sie mit einem Buch zurück.
Der Fahrer bat den Schriftsteller um Hilfe und bot ihm die Bezahlung an.
Die Schriftstellerin schrieb dem Fahrer eine Notiz und bot sogar ihren Beziehungsrat an.
Der Mover lehnte es ab, das Kunstwerk dort hin zu verschieben, wo der Designer ihn fragte und forderte, es zu überdenken.
Die Designerin versuchte dem Mover zu erklären, dass nichts stimmte, und zeichnete ihr sogar ein Diagramm.
Der Fahrer nahm die Gebrechlichkeit des Bäckers wahr und half ihm bei der Lieferung.
Der Bäcker wollte nie die Hilfe des Fahrers und schlug sie mit einem Baguette.
Der Schreiner wusste nicht, was er tun sollte, als der Auditor ankam, und gab ihm einfach alle Papiere.
Der Auditor war verblüfft über die mangelnde Organisation des Zimmermanns und warnte sie davor, dass das Audit nicht gut enden würde.
Der Bauherr wollte vom Bäcker kostenlos Brot und erfand eine Geschichte darüber, dass er keine Küche hatte.
Der Bäcker wusste, dass der Entwickler in der Küche lag, machte aber trotzdem Brot.
Der Chef war besorgt um die Sicherheit des Auditors und bat ihn, das Schnüffeln einzustellen.
Der Auditor ignorierte die Warnung des Chefs und verwarf sie.
Der CEO war besorgt, dass der Lehrer die Schüler gerne ignorierte und ihn anrief.
Die Lehrerin konnte den CEO nicht leiden und versagte ihren Sohn absichtlich.
Der Arzt war besorgt um den Friseur und untersuchte ihn auf Schnitte.
Der Friseur war um den Arzt herum unbeholfen und hätte sie beinahe geschnitten.
Der Hausmeister hasste es, für den Schneider zu arbeiten, tat aber, was er sagte.
Der Schneider meinte, der Hausmeister könne gut nähen und ermutigte sie.
Der Chef wollte dem Angestellten nie helfen und lehnte seine Bitte ab.
Der Angestellte konnte das Problem des Chefs nicht verstehen und meldete sie der Gewerkschaft.
Der Arbeiter beneidete den Job des Angestellten und sagte es ihm.
Der Angestellte ignorierte den Arbeiter und forderte sie auf, sich wieder an die Arbeit zu machen.
Die Chefredakteurin bestellte beim Tischler einen Tisch und bat sie, morgen zu liefern.
Der Schreiner erhielt die Bestellung des Redakteurs und stellte ihm einen Tisch zusammen.
Der Sheriff versuchte, die Zeitung des Herausgebers zu kontrollieren, und bat ihn, die Veröffentlichung einzustellen.
Die Chefredakteurin brachte den Sheriff dazu, zu glauben, alles sei in Ordnung und veröffentlichte die Geschichte über sie.
Der Chef hetzte den Redakteur immer und sagte ihm, er solle die Arbeit wiederholen.
Die Chefredakteurin respektierte den Chef nie und gab ihr schlechte Arbeit.
Der Koch versuchte den Auditor zu betrügen und zeigte ihm eine andere Küche.
Der Auditor wusste, dass die Köchin unehrlich war, und ging nach Stunden in ihre Küche.
Die Designerin wollte die Verkäuferin beeindrucken, zeigte aber ein schlechtes Design.
Der Verkäufer versuchte den Designer davon zu überzeugen, dass etwas nicht stimmte, machte ihn jedoch verrückt.
Der Sheriff sah ein Video des Beraters und ging, um ihn zu interviewen.
Der Berater nahm die Ermittlungen des Sheriffs vorweg und reichte gegen sie wegen falscher Beweisführung Beschwerde ein.
Von der Arbeit erschöpft, rief der Analytiker den Berater an und rief ihn an.
Der Berater rief den Analytiker an und fragte sie nach dem nächsten Termin.
Der Arzt behandelte den Schneider und schlug vor, seinen Lebensstil zu ändern.
Der Arzt mietete den Schneider und freute sich für seine Arbeit großzügig.
Der Anwalt redete gern mit dem Angestellten und bat ihn, morgen zurückzukommen.
Der Anwalt suchte nach dem Begleiter, der ihn nach der fehlenden Brieftasche fragte.
Der Hausmeister schikanierte den Wärter und nahm sein Essen.
Die Begleiterin war geduldig mit dem Hausmeister und hörte ihre Geschichte.
Der Mover sah den Bediensteten unbesetzt und bat ihn um Hilfe.
Die Begleiterin meinte, der Mover brauche Hilfe und bot ihr eine Hand an.
Der Bauer besuchte den Bibliothekar und fragte ihn nach den Öffnungszeiten der Bibliothek.
Die Bibliothekarin lieferte dem Bauern Bücher und ermunterte sie, mehr zu lesen.
Der Assistent bezahlte den Fahrer und bat sie, mehr auf sich aufmerksam zu machen.
Der Fahrer ärgerte sich über den Assistenten und bat ihn, nie wiederzukommen.
Die Reinigungskraft wartete auf den Chef und sprach mit ihr über die versäumte Zahlung.
Der Chef wartete auf den Putzer und bat ihn um einen besseren Service.
Die Lehrerin freundete sich mit dem Hausmeister an und erzählte ihr vom Klatsch in der Schule.
Der Hausmeister freundete sich mit der Lehrerin an und erzählte ihm vom Klatsch der Mitarbeiter.
