sentid	pairid	type	comparison	sentence	ROI
693	347	type2	predicted	The mover refused to move the artwork where the designer asked and demanded she reconsider.	13
694	347	type2	unpredicted	The mover refused to move the artwork where the designer asked and demanded he reconsider.	13
695	348	type2	predicted	The designer tried to explain to the mover that nothing was wrong and even drew him a diagram.	15
696	348	type2	unpredicted	The designer tried to explain to the mover that nothing was wrong and even drew her a diagram.	15
697	349	type2	predicted	The driver perceived the baker 's frailty and helped her with deliveries.	9
698	349	type2	unpredicted	The driver perceived the baker 's frailty and helped him with deliveries.	9
699	350	type2	predicted	The baker never wanted the driver 's help and beat him with a baguette.	10
700	350	type2	unpredicted	The baker never wanted the driver 's help and beat her with a baguette.	10
701	351	type2	predicted	The carpenter did not know what do when the auditor arrived and simply gave her all the paperwork.	14
702	351	type2	unpredicted	The carpenter did not know what do when the auditor arrived and simply gave him all the paperwork.	14
703	352	type2	predicted	The auditor was baffled at the carpenter 's lack of organization and warned him that the audit would not end well.	13
704	352	type2	unpredicted	The auditor was baffled at the carpenter 's lack of organization and warned her that the audit would not end well.	13
705	353	type2	predicted	The developer wanted free bread from the baker and made up a story for her about not having a kitchen.	14
706	353	type2	unpredicted	The developer wanted free bread from the baker and made up a story for him about not having a kitchen.	14
707	354	type2	predicted	The baker knew the developer was lying about the kitchen but made him bread anyways.	12
708	354	type2	unpredicted	The baker knew the developer was lying about the kitchen but made her bread anyways.	12
709	355	type2	predicted	The chief was worried for the auditor 's safety and asked her to stop snooping.	11
710	355	type2	unpredicted	The chief was worried for the auditor 's safety and asked him to stop snooping.	11
711	356	type2	predicted	The auditor ignored the chief 's warning and put him out of mind.	9
712	356	type2	unpredicted	The auditor ignored the chief 's warning and put her out of mind.	9
713	357	type2	predicted	The CEO was worried that the teacher liked to ignore students and called her.	13
714	357	type2	unpredicted	The CEO was worried that the teacher liked to ignore students and called him.	13
715	358	type2	predicted	The teacher could not stand the CEO and purposefully failed his son.	10
716	358	type2	unpredicted	The teacher could not stand the CEO and purposefully failed her son.	10
717	359	type2	predicted	The physician was concerned for the hairdresser and examined her for cuts.	9
718	359	type2	unpredicted	The physician was concerned for the hairdresser and examined him for cuts.	9
719	360	type2	predicted	The hairdresser was clumsy around the physician and nearly cut him.	10
720	360	type2	unpredicted	The hairdresser was clumsy around the physician and nearly cut her.	10
721	361	type2	predicted	The janitor hated working for the tailor but did what she said.	10
722	361	type2	unpredicted	The janitor hated working for the tailor but did what he said.	10
723	362	type2	predicted	The tailor thought the janitor could be good a sewing and encouraged him.	12
724	362	type2	unpredicted	The tailor thought the janitor could be good a sewing and encouraged her.	12
725	363	type2	predicted	The chief never wanted to help the attendant and refused her request.	10
726	363	type2	unpredicted	The chief never wanted to help the attendant and refused his request.	10
727	364	type2	predicted	The attendant could not understand the chief 's problem and reported him to the union.	11
728	364	type2	unpredicted	The attendant could not understand the chief 's problem and reported her to the union.	11
729	365	type2	predicted	The laborer envied the attendant 's job and told her so.	9
730	365	type2	unpredicted	The laborer envied the attendant 's job and told him so.	9
731	366	type2	predicted	The attendant ignored the laborer and told him to get back to work.	7
732	366	type2	unpredicted	The attendant ignored the laborer and told her to get back to work.	7
733	367	type2	predicted	The editor ordered a table from the carpenter and asked him to deliver tomorrow.	10
734	367	type2	unpredicted	The editor ordered a table from the carpenter and asked her to deliver tomorrow.	10
735	368	type2	predicted	The carpenter received the editor 's order and made her a table.	9
736	368	type2	unpredicted	The carpenter received the editor 's order and made him a table.	9
737	369	type2	predicted	The sheriff tried to control the editor 's newspaper and asked her to stop publishing.	11
738	369	type2	unpredicted	The sheriff tried to control the editor 's newspaper and asked him to stop publishing.	11
739	370	type2	predicted	The editor tricked the sheriff into believing everything was fine and published the story about him anyways.	15
740	370	type2	unpredicted	The editor tricked the sheriff into believing everything was fine and published the story about her anyways.	15
741	371	type2	predicted	The chief was always hounding the editor and told her to redo the work.	9
742	371	type2	unpredicted	The chief was always hounding the editor and told him to redo the work.	9
743	372	type2	predicted	The editor never respected the chief and gave him bad work.	8
744	372	type2	unpredicted	The editor never respected the chief and gave her bad work.	8
745	373	type2	predicted	The cook tried to trick the auditor and showed her a different kitchen.	9
746	373	type2	unpredicted	The cook tried to trick the auditor and showed him a different kitchen.	9
747	374	type2	predicted	The auditor knew the cook was dishonest and went to his kitchen after hours.	10
748	374	type2	unpredicted	The auditor knew the cook was dishonest and went to her kitchen after hours.	10
749	375	type2	predicted	The designer wanted to impress the salesperson but showed him a bad design.	9
750	375	type2	unpredicted	The designer wanted to impress the salesperson but showed her a bad design.	9
751	376	type2	predicted	The salesperson tried to convince the designer that something was wrong but instead made her mad.	14
752	376	type2	unpredicted	The salesperson tried to convince the designer that something was wrong but instead made him mad.	14
753	377	type2	predicted	The sheriff saw a video of the counselor and went to interview her.	12
754	377	type2	unpredicted	The sheriff saw a video of the counselor and went to interview him.	12
755	378	type2	predicted	The counselor anticipated the sheriff 's investigation and filed a complaint against him for mishandling evidence.	12
756	378	type2	unpredicted	The counselor anticipated the sheriff 's investigation and filed a complaint against her for mishandling evidence.	12
757	379	type2	predicted	Being exhausted from work, the analyst called the counselor and ranted to her.	12
758	379	type2	unpredicted	Being exhausted from work, the analyst called the counselor and ranted to him.	12
759	380	type2	predicted	The counselor called the analyst and asked him about the next appointment.	7
760	380	type2	unpredicted	The counselor called the analyst and asked her about the next appointment.	7
761	381	type2	predicted	The physician treated the tailor and suggested she change her lifestyle.	7
762	381	type2	unpredicted	The physician treated the tailor and suggested he change his lifestyle.	7
763	382	type2	predicted	The tailor waited for the physician and handed him a suit.	8
764	382	type2	unpredicted	The physician hired the tailor and pleased him with generous payment for his work.	7
765	383	type2	predicted	The lawyer liked talking to the attendant and asked her to come back tomorrow.	9
766	383	type2	unpredicted	The lawyer liked talking to the attendant and asked him to come back tomorrow.	9
767	384	type2	predicted	The attendant was looking for the lawyer to ask him about the missing wallet.	9
768	384	type2	unpredicted	The lawyer was looking for the attendant to ask him about the missing wallet.	9
769	385	type2	predicted	The janitor bullied the attendant and took her food.	7
770	385	type2	unpredicted	The janitor bullied the attendant and took his food.	7
771	386	type2	predicted	The attendant was patient with the janitor and listened to his story.	10
772	386	type2	unpredicted	The attendant was patient with the janitor and listened to her story.	10
773	387	type2	predicted	The mover saw the attendant unoccupied and asked her for help.	8
774	387	type2	unpredicted	The mover saw the attendant unoccupied and asked him for help.	8
775	388	type2	predicted	The attendant thought the mover needed help and offered him a hand.	9
776	388	type2	unpredicted	The attendant thought the mover needed help and offered her a hand.	9
777	389	type2	predicted	The farmer visited the librarian and asked her about the library hours.	7
778	389	type2	unpredicted	The farmer visited the librarian and asked him about the library hours.	7
779	390	type2	predicted	The librarian delivered books to the farmer and encouraged him to read more.	9
780	390	type2	unpredicted	The librarian delivered books to the farmer and encouraged her to read more.	9
781	391	type2	predicted	The assistant paid the driver and asked him to pay more attention.	7
782	391	type2	unpredicted	The assistant paid the driver and asked her to pay more attention.	7
783	392	type2	predicted	The driver was annoyed with the assistant and asked her to never come back.	9
784	392	type2	unpredicted	The driver was annoyed with the assistant and asked him to never come back.	9
785	393	type2	predicted	The cleaner waited for the chief and talked to him about the missed payment.	9
786	393	type2	unpredicted	The cleaner waited for the chief and talked to her about the missed payment.	9
787	394	type2	predicted	The chief waited for the cleaner and asked her for a better service.	8
788	394	type2	unpredicted	The chief waited for the cleaner and asked him for a better service.	8
789	395	type2	predicted	The teacher befriended the janitor and told him about school gossip.	7
790	395	type2	unpredicted	The teacher befriended the janitor and told her about school gossip.	7
791	396	type2	predicted	The janitor befriended the teacher and told her about staff gossip.	7
792	396	type2	unpredicted	The janitor befriended the teacher and told him about staff gossip.	7
